awardid,code,text
1549082,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1549082,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1547265,7976,"
7976
EARS
"
1554554,1045,"
1045
CAREER: FACULTY EARLY CAR DEV
"
1554554,1045,"
1045
CAREER: FACULTY EARLY CAR DEV
"
1554876,9150,"
9150
EXP PROG TO STIM COMP RES
"
1554876,9150,"
9150
EXP PROG TO STIM COMP RES
"
1554876,9150,"
9150
EXP PROG TO STIM COMP RES
"
1554876,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565852,8398,"
8398
Hydrocarbon Conversion
"
1565852,8398,"
8398
Hydrocarbon Conversion
"
1555361,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1555361,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1555361,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1559958,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1559958,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1559958,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1559958,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1535721,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1535721,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1554061,9150,"
9150
EXP PROG TO STIM COMP RES
"
1554061,9150,"
9150
EXP PROG TO STIM COMP RES
"
1544388,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544388,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544388,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544388,9178,"
9178
UNDERGRADUATE EDUCATION
"
1558322,9179,"
9179
GRADUATE INVOLVEMENT
"
1558322,9179,"
9179
GRADUATE INVOLVEMENT
"
1601787,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601787,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1504257,9178,"
9178
UNDERGRADUATE EDUCATION
"
1504257,9178,"
9178
UNDERGRADUATE EDUCATION
"
1551876,8076,"
8076
GeoPRISMS
"
1551876,8076,"
8076
GeoPRISMS
"
1534770,9117,"
9117
MARINE BIOTECHNOLOGY
"
1534770,9117,"
9117
MARINE BIOTECHNOLOGY
"
1534770,9117,"
9117
MARINE BIOTECHNOLOGY
"
1534770,9117,"
9117
MARINE BIOTECHNOLOGY
"
1534770,9117,"
9117
MARINE BIOTECHNOLOGY
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1534759,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1550043,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1550043,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1550043,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1513130,7359,"
7359
COMPUTING RES INFRASTRUCTURE
"
1560483,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1623552,8206,"
8206
Formal Methods and Verification
"
1518455,9278,"
9278
HUMAN DIMENSIONS OF GLOBAL CHANGE
"
1518455,9278,"
9278
HUMAN DIMENSIONS OF GLOBAL CHANGE
"
1518455,9278,"
9278
HUMAN DIMENSIONS OF GLOBAL CHANGE
"
1541226,1079,"
1079
ARCTIC RESEARCH
"
1525276,7936,"
7936
SIGNAL PROCESSING
"
1525276,7936,"
7936
SIGNAL PROCESSING
"
1611341,8990,"
8990
Optics and Photonics
"
1611341,8990,"
8990
Optics and Photonics
"
1611341,8990,"
8990
Optics and Photonics
"
1611341,8990,"
8990
Optics and Photonics
"
1500236,8019,"
8019
Accelerating Innovation Rsrch
"
1606277,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1601370,9179,"
9179
GRADUATE INVOLVEMENT
"
1505007,9178,"
9178
UNDERGRADUATE EDUCATION
"
1505007,9178,"
9178
UNDERGRADUATE EDUCATION
"
1505007,9178,"
9178
UNDERGRADUATE EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628754,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1565555,7626,"
7626
SCIENCE OF SCIENCE POLICY
"
1512937,7359,"
7359
COMPUTING RES INFRASTRUCTURE
"
1527828,9150,"
9150
EXP PROG TO STIM COMP RES
"
1527828,9150,"
9150
EXP PROG TO STIM COMP RES
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523861,BIOT,"
BIOT
BIOTECHNOLOGY
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623976,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1623553,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1503907,1079,"
1079
ARCTIC RESEARCH
"
1500320,9179,"
9179
GRADUATE INVOLVEMENT
"
1500320,9179,"
9179
GRADUATE INVOLVEMENT
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1562245,8023,"
8023
Health Care Enterprise Systems
"
1507266,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555095,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1555095,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1601355,9179,"
9179
GRADUATE INVOLVEMENT
"
1506502,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1506502,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1510671,057E,"
057E
Thermodynamics
"
1555222,8990,"
8990
Optics and Photonics
"
1555222,8990,"
8990
Optics and Photonics
"
1555222,8990,"
8990
Optics and Photonics
"
1555222,8990,"
8990
Optics and Photonics
"
1563228,7719,"
7719
DEL
"
1563228,7719,"
7719
DEL
"
1563228,7719,"
7719
DEL
"
1555388,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555388,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555388,9150,"
9150
EXP PROG TO STIM COMP RES
"
1550850,1391,"
1391
ARCHAEOLOGY
"
1608709,9117,"
9117
MARINE BIOTECHNOLOGY
"
1608709,9117,"
9117
MARINE BIOTECHNOLOGY
"
1557641,9179,"
9179
GRADUATE INVOLVEMENT
"
1557641,9179,"
9179
GRADUATE INVOLVEMENT
"
1621027,9179,"
9179
GRADUATE INVOLVEMENT
"
1621027,9179,"
9179
GRADUATE INVOLVEMENT
"
1621027,9179,"
9179
GRADUATE INVOLVEMENT
"
1516684,8244,"
8244
EHR CL Opportunities (NSF 14-302)
"
1622425,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1622425,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1622425,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1545757,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1524990,9178,"
9178
UNDERGRADUATE EDUCATION
"
1524990,9178,"
9178
UNDERGRADUATE EDUCATION
"
1524990,9178,"
9178
UNDERGRADUATE EDUCATION
"
1639769,043E,"
043E
EARTHQUAKE ENGINEERING
"
1639769,043E,"
043E
EARTHQUAKE ENGINEERING
"
1639769,043E,"
043E
EARTHQUAKE ENGINEERING
"
1548197,7680,"
7680
ENG DIVERSITY ACTIVITIES
"
1559450,5980,"
5980
WESTERN EUROPE PROGRAM
"
1559450,5980,"
5980
WESTERN EUROPE PROGRAM
"
1555138,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555138,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553086,7936,"
7936
SIGNAL PROCESSING
"
1553086,7936,"
7936
SIGNAL PROCESSING
"
1558964,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1558964,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1501640,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1540218,7923,"
7923
SMALL PROJECT
"
1540218,7923,"
7923
SMALL PROJECT
"
1633013,7914,"
7914
RAPID
"
1535081,8005,"
8005
Scientific Software Elements
"
1535081,8005,"
8005
Scientific Software Elements
"
1527075,8206,"
8206
Formal Methods and Verification
"
1527075,8206,"
8206
Formal Methods and Verification
"
1534830,9178,"
9178
UNDERGRADUATE EDUCATION
"
1553206,1045,"
1045
CAREER: FACULTY EARLY CAR DEV
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1561381,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1504663,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504663,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504663,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504663,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504663,9150,"
9150
EXP PROG TO STIM COMP RES
"
1561334,7924,"
7924
MEDIUM PROJECT
"
1561334,7924,"
7924
MEDIUM PROJECT
"
1518974,7715,"
7715
BROADENING PARTICIPATION
"
1518974,7715,"
7715
BROADENING PARTICIPATION
"
1518974,7715,"
7715
BROADENING PARTICIPATION
"
1518974,7715,"
7715
BROADENING PARTICIPATION
"
1540000,8037,"
8037
Advanced Manufacturing
"
1540000,8037,"
8037
Advanced Manufacturing
"
1540000,8037,"
8037
Advanced Manufacturing
"
1540000,8037,"
8037
Advanced Manufacturing
"
1540000,8037,"
8037
Advanced Manufacturing
"
1540000,8037,"
8037
Advanced Manufacturing
"
1519701,8029,"
8029
Manufacturing
"
1519701,8029,"
8029
Manufacturing
"
1519701,8029,"
8029
Manufacturing
"
1526908,7936,"
7936
SIGNAL PROCESSING
"
1526908,7936,"
7936
SIGNAL PROCESSING
"
1612162,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1608295,9150,"
9150
EXP PROG TO STIM COMP RES
"
1608295,9150,"
9150
EXP PROG TO STIM COMP RES
"
1608295,9150,"
9150
EXP PROG TO STIM COMP RES
"
1608295,9150,"
9150
EXP PROG TO STIM COMP RES
"
1558635,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1558635,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1549015,8032,"
8032
Software Services and Applications
"
1549015,8032,"
8032
Software Services and Applications
"
1636424,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1636424,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1534734,8400,"
8400
DMREF
"
1600728,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1600728,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1554243,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1554243,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1502804,9179,"
9179
GRADUATE INVOLVEMENT
"
1508245,7237,"
7237
NANO NON-SOLIC SCI & ENG AWD
"
1508245,7237,"
7237
NANO NON-SOLIC SCI & ENG AWD
"
1559004,1382,"
1382
OCEAN ACIDIFICATION
"
1558904,1319,"
1319
RIDGE INTERDISC GLOBAL EXPERIMENTS
"
1558904,1319,"
1319
RIDGE INTERDISC GLOBAL EXPERIMENTS
"
1558904,1319,"
1319
RIDGE INTERDISC GLOBAL EXPERIMENTS
"
1547560,1576,"
1576
NATIONL EARTHQK HZRD REDCT PRG
"
1552915,7364,"
7364
INFO INTEGRATION & INFORMATICS
"
1552915,7364,"
7364
INFO INTEGRATION & INFORMATICS
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1552794,8025,"
8025
Advanced Materials Processing
"
1520425,8038,"
8038
Biotechnology
"
1520425,8038,"
8038
Biotechnology
"
1520425,8038,"
8038
Biotechnology
"
1556139,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565480,8609,"
8609
Other Energy Research
"
1565480,8609,"
8609
Other Energy Research
"
1526487,8086,"
8086
Natl Robotics Initiative (NRI)
"
1526487,8086,"
8086
Natl Robotics Initiative (NRI)
"
1534063,167E,"
167E
SBIR I/UCRC Membership
"
1534063,167E,"
167E
SBIR I/UCRC Membership
"
1534063,167E,"
167E
SBIR I/UCRC Membership
"
1534063,167E,"
167E
SBIR I/UCRC Membership
"
1534063,167E,"
167E
SBIR I/UCRC Membership
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1540254,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1566013,9179,"
9179
GRADUATE INVOLVEMENT
"
1566013,9179,"
9179
GRADUATE INVOLVEMENT
"
1566013,9179,"
9179
GRADUATE INVOLVEMENT
"
1548078,7941,"
7941
COMPUTER ARCHITECTURE
"
1548078,7941,"
7941
COMPUTER ARCHITECTURE
"
1548078,7941,"
7941
COMPUTER ARCHITECTURE
"
1546924,7914,"
7914
RAPID
"
1547811,7916,"
7916
EAGER
"
1547811,7916,"
7916
EAGER
"
1547811,7916,"
7916
EAGER
"
1623514,7914,"
7914
RAPID
"
1623514,7914,"
7914
RAPID
"
1551247,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1552533,7495,"
7495
ROBUST INTELLIGENCE
"
1552533,7495,"
7495
ROBUST INTELLIGENCE
"
1540027,8041,"
8041
Fabrications and Processing Technology
"
1540027,8041,"
8041
Fabrications and Processing Technology
"
1540027,8041,"
8041
Fabrications and Processing Technology
"
1553715,4444,"
4444
INTERDISCIPLINARY PROPOSALS
"
1553715,4444,"
4444
INTERDISCIPLINARY PROPOSALS
"
1541509,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1541509,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1541509,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1560394,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1512932,7914,"
7914
RAPID
"
1512932,7914,"
7914
RAPID
"
1512932,7914,"
7914
RAPID
"
1512932,7914,"
7914
RAPID
"
1531627,9150,"
9150
EXP PROG TO STIM COMP RES
"
1531627,9150,"
9150
EXP PROG TO STIM COMP RES
"
1500271,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1500271,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1500271,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1558930,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1558930,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1558930,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1558930,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1552924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1552924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1552924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1557320,9150,"
9150
EXP PROG TO STIM COMP RES
"
1557320,9150,"
9150
EXP PROG TO STIM COMP RES
"
1524844,7137,"
7137
POSTDOCTORAL FELLOWSHIPS
"
1524844,7137,"
7137
POSTDOCTORAL FELLOWSHIPS
"
1524844,7137,"
7137
POSTDOCTORAL FELLOWSHIPS
"
1524844,7137,"
7137
POSTDOCTORAL FELLOWSHIPS
"
1524844,7137,"
7137
POSTDOCTORAL FELLOWSHIPS
"
1547984,9150,"
9150
EXP PROG TO STIM COMP RES
"
1535527,9150,"
9150
EXP PROG TO STIM COMP RES
"
1535527,9150,"
9150
EXP PROG TO STIM COMP RES
"
1612242,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1546438,9150,"
9150
EXP PROG TO STIM COMP RES
"
1546438,9150,"
9150
EXP PROG TO STIM COMP RES
"
1546438,9150,"
9150
EXP PROG TO STIM COMP RES
"
1546438,9150,"
9150
EXP PROG TO STIM COMP RES
"
1546438,9150,"
9150
EXP PROG TO STIM COMP RES
"
1558430,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1558430,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1558430,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1534304,9150,"
9150
EXP PROG TO STIM COMP RES
"
1534304,9150,"
9150
EXP PROG TO STIM COMP RES
"
1601743,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601743,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601743,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601743,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1558025,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1558025,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1558025,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1564349,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1519198,9179,"
9179
GRADUATE INVOLVEMENT
"
1519198,9179,"
9179
GRADUATE INVOLVEMENT
"
1623025,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1604796,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1552397,1045,"
1045
CAREER: FACULTY EARLY CAR DEV
"
1509909,7423,"
7423
Energy collection & storage
"
1509909,7423,"
7423
Energy collection & storage
"
1545907,9179,"
9179
GRADUATE INVOLVEMENT
"
1545907,9179,"
9179
GRADUATE INVOLVEMENT
"
1545907,9179,"
9179
GRADUATE INVOLVEMENT
"
1545907,9179,"
9179
GRADUATE INVOLVEMENT
"
1545907,9179,"
9179
GRADUATE INVOLVEMENT
"
1553278,9178,"
9178
UNDERGRADUATE EDUCATION
"
1553278,9178,"
9178
UNDERGRADUATE EDUCATION
"
1539999,8041,"
8041
Fabrications and Processing Technology
"
1539999,8041,"
8041
Fabrications and Processing Technology
"
1539999,8041,"
8041
Fabrications and Processing Technology
"
1562884,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562884,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562884,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562884,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1534534,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1534534,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1534534,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1534534,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1534534,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1515843,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1515843,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1515843,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1515843,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1508783,8990,"
8990
Optics and Photonics
"
1508783,8990,"
8990
Optics and Photonics
"
1508783,8990,"
8990
Optics and Photonics
"
1508783,8990,"
8990
Optics and Photonics
"
1510530,136E,"
136E
Chemical Separation Processes
"
1510530,136E,"
136E
Chemical Separation Processes
"
1561007,7483,"
7483
PHYSICS OF THE UNIVERSE
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1554429,8024,"
8024
Complex Systems
"
1617290,105E,"
105E
RF/Microwave & mm-wave tech
"
1501892,9178,"
9178
UNDERGRADUATE EDUCATION
"
1501892,9178,"
9178
UNDERGRADUATE EDUCATION
"
1540596,1697,"
1697
OPPORT FOR ENHANCING DIVERSITY
"
1512113,9150,"
9150
EXP PROG TO STIM COMP RES
"
1512113,9150,"
9150
EXP PROG TO STIM COMP RES
"
1512113,9150,"
9150
EXP PROG TO STIM COMP RES
"
1600767,9150,"
9150
EXP PROG TO STIM COMP RES
"
1600767,9150,"
9150
EXP PROG TO STIM COMP RES
"
1560643,1371,"
1371
POLITICAL SCIENCE
"
1560643,1371,"
1371
POLITICAL SCIENCE
"
1547757,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1547757,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1547757,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1523960,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1523960,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1523960,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1556287,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1500704,9150,"
9150
EXP PROG TO STIM COMP RES
"
1509625,9150,"
9150
EXP PROG TO STIM COMP RES
"
1509625,9150,"
9150
EXP PROG TO STIM COMP RES
"
1509625,9150,"
9150
EXP PROG TO STIM COMP RES
"
1509625,9150,"
9150
EXP PROG TO STIM COMP RES
"
1509625,9150,"
9150
EXP PROG TO STIM COMP RES
"
1510708,7916,"
7916
EAGER
"
1510708,7916,"
7916
EAGER
"
1557755,1096,"
1096
NEURAL SYSTEMS
"
1557755,1096,"
1096
NEURAL SYSTEMS
"
1557755,1096,"
1096
NEURAL SYSTEMS
"
1501449,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501449,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501449,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1500710,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1503868,9150,"
9150
EXP PROG TO STIM COMP RES
"
1503868,9150,"
9150
EXP PROG TO STIM COMP RES
"
1503912,9150,"
9150
EXP PROG TO STIM COMP RES
"
1503912,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555957,9179,"
9179
GRADUATE INVOLVEMENT
"
1555957,9179,"
9179
GRADUATE INVOLVEMENT
"
1555957,9179,"
9179
GRADUATE INVOLVEMENT
"
1565073,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1565073,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1558580,9117,"
9117
MARINE BIOTECHNOLOGY
"
1558580,9117,"
9117
MARINE BIOTECHNOLOGY
"
1558580,9117,"
9117
MARINE BIOTECHNOLOGY
"
1558580,9117,"
9117
MARINE BIOTECHNOLOGY
"
1558580,9117,"
9117
MARINE BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1523668,BIOT,"
BIOT
BIOTECHNOLOGY
"
1550143,7945,"
7945
DES AUTO FOR MICRO & NANO SYST
"
1550143,7945,"
7945
DES AUTO FOR MICRO & NANO SYST
"
1546024,1079,"
1079
ARCTIC RESEARCH
"
1508730,8609,"
8609
Other Energy Research
"
1508730,8609,"
8609
Other Energy Research
"
1508730,8609,"
8609
Other Energy Research
"
1526723,7923,"
7923
SMALL PROJECT
"
1526723,7923,"
7923
SMALL PROJECT
"
